name,glon,glat,ts,r95,diffuse,d,Fp,Ep,source type
4FGL J2042.3+5758,94.479,9.611,35.294,0.084,0.337,0.749,0.827,0.233,UNID-FSRQ
4FGL J2042.7-5415,343.737,-37.799,161.761,0.066,-0.204,0.987,0.201,1.260,bcu-psr
4FGL J2042.7+1519,60.282,-16.295,111.025,0.028,-0.074,0.029,0.051,2.493,UNID-BLL
4FGL J2043.1+4256,82.571,0.165,113.473,0.117,1.329,1.246,20.294,0.348,unk-psr
4FGL J2043.3+1711,61.921,-15.320,6308.398,0.014,-0.066,0.585,49.054,1.464,MSP
4FGL J2043.3-1520,31.014,-31.567,28.355,0.092,-0.272,0.378,0.022,0.893,UNID-BLL
4FGL J2043.7+2741,70.626,-9.145,813.371,0.032,0.246,0.937,7.465,0.693,young
4FGL J2043.8+2205,66.070,-12.531,38.915,0.140,0.017,0.363,0.143,0.342,UNID-FSRQ
4FGL J2043.9+2051,65.067,-13.286,64.174,0.075,-0.032,0.655,0.188,0.649,UNID-PSR
4FGL J2043.9-4802,351.625,-38.279,461.037,0.034,-0.227,1.033,0.703,1.753,UNID-PSR
4FGL J2045.0+4202,82.125,-0.467,42.660,0.123,1.259,-0.072,0.516,0.100,UNID-BLL
4FGL J2045.6+2455,68.633,-11.162,27.099,0.094,0.058,-0.100,0.215,0.100,UNID-BLL
4FGL J2045.9-6835,326.093,-35.466,355.302,0.037,-0.205,1.177,0.358,1.922,MSP
4FGL J2046.1-1626,30.084,-32.614,172.608,0.048,-0.257,0.688,0.412,1.069,UNID-PSR
4FGL J2046.5-1947,26.363,-33.878,30.988,0.119,-0.191,0.665,0.026,1.122,UNID-BLL
4FGL J2046.9-5409,343.829,-38.379,51.826,0.053,-0.228,0.390,0.016,11.201,UNID-BLL
4FGL J2047.3+1051,57.063,-19.699,427.339,0.031,-0.043,0.706,0.582,2.969,MSP
4FGL J2049.3+4440,84.731,0.456,107.228,0.109,1.295,0.371,9.249,0.202,UNID-PSR
4FGL J2050.0+4114,82.065,-1.701,98.641,0.071,1.024,0.370,0.580,0.745,UNID-PSR
4FGL J2050.4-3015,14.267,-37.788,45.232,0.145,-0.101,0.610,0.046,1.359,UNID-BLL
4FGL J2051.0-0826,39.199,-30.399,222.678,0.044,-0.100,1.252,0.402,2.177,MSP
4FGL J2051.7+5051,89.723,4.128,443.119,0.040,0.976,0.928,6.258,1.505,UNID-PSR
4FGL J2052.1+5539,93.369,7.257,40.297,0.142,0.694,0.196,0.284,0.145,UNID-FSRQ
4FGL J2052.2+1635,62.688,-17.376,54.298,0.161,-0.129,1.085,0.197,0.446,UNID-FSRQ
4FGL J2052.3+4437,85.036,-0.114,98.543,0.211,1.236,0.796,6.286,0.516,UNID-PSR
4FGL J2052.6+4135,82.786,-1.904,35.176,0.223,1.115,0.433,1.940,0.337,UNID-PSR
4FGL J2052.7+1218,59.137,-20.010,208.110,0.043,0.001,0.308,0.422,0.642,MSP
4FGL J2052.8+5739,95.113,8.246,93.572,0.042,0.497,0.261,0.386,0.270,UNID-FSRQ
4FGL J2054.1-4054,0.826,-39.866,55.089,0.075,-0.165,0.460,0.089,0.982,UNID-BLL
4FGL J2054.2+6904,104.373,15.299,250.001,0.039,0.347,0.607,0.715,0.791,UNID-PSR
4FGL J2055.8+1545,62.541,-18.611,38.832,0.094,-0.140,0.185,0.177,0.151,MSP
4FGL J2055.8+2540,70.696,-12.520,18895.981,0.012,0.167,1.099,441.900,1.030,young
4FGL J2056.4-5922,336.967,-38.908,150.068,0.062,-0.180,0.594,0.223,0.753,UNID-FSRQ
4FGL J2058.0+3338,77.258,-7.839,76.355,0.058,0.177,0.735,0.186,1.593,UNID-PSR
4FGL J2058.5-1833,28.967,-36.096,28.784,0.059,-0.172,0.310,0.135,435.468,UNID-BLL
4FGL J2059.1-4103,0.873,-40.765,97.577,0.111,-0.250,0.907,0.419,0.486,bcu-psr
4FGL J2059.1+4403,85.336,-1.219,27.312,0.250,0.992,0.513,0.793,0.559,unk-psr
4FGL J2059.7+4837,88.877,1.708,50.559,0.115,1.073,0.716,0.573,1.410,unk-psr
4FGL J2100.0+1445,62.316,-19.997,48.292,0.063,-0.113,0.097,0.446,0.100,UNID-BLL
4FGL J2100.0-4356,356.899,-41.125,73.760,0.068,-0.218,0.231,0.185,0.223,UNID-BLL
4FGL J2101.8+5044,90.622,2.712,26.782,0.845,1.158,0.679,4.031,0.334,UNID-PSR
4FGL J2103.7-1112,37.886,-34.393,733.076,0.028,-0.072,0.915,2.405,1.711,bcu-psr
4FGL J2104.4+2116,68.429,-16.795,228.691,0.022,0.057,-0.070,0.949,1000.000,UNID-BLL
4FGL J2105.9+7508,109.951,18.325,166.009,0.024,0.414,0.297,0.076,11.882,UNID-BLL
4FGL J2108.0+5155,92.196,2.942,278.265,0.067,1.292,0.640,13.879,0.696,UNID-PSR
4FGL J2108.7-0408,46.084,-32.234,32.420,0.051,-0.075,-0.100,0.208,0.100,UNID-BLL
4FGL J2108.7+7532,110.410,18.464,56.019,0.130,0.454,1.074,0.106,0.822,bcu-psr
4FGL J2109.3+3531,80.235,-8.339,41.559,0.118,0.087,0.598,0.431,0.338,UNID-FSRQ
4FGL J2109.5+5238,92.907,3.402,64.684,0.230,1.186,0.295,4.416,0.129,UNID-FSRQ
4FGL J2109.6+3954,83.547,-5.416,136.199,0.029,0.547,0.415,0.304,26.391,UNID-BLL
4FGL J2109.8+6315,100.833,10.342,33.806,0.073,0.550,0.637,0.020,6.859,UNID-BLL
4FGL J2110.7+5129,92.003,2.260,48.722,0.258,1.149,0.710,7.035,0.284,UNID-PSR
4FGL J2111.4+4606,88.313,-1.453,6920.265,0.015,0.753,0.521,143.453,1.169,young
4FGL J2112.0+3744,82.237,-7.227,82.765,0.131,0.244,0.237,1.205,0.100,UNID-FSRQ
4FGL J2112.5-3043,14.893,-42.434,3996.788,0.015,-0.052,0.905,30.128,2.167,UNID-PSR
4FGL J2112.7+5748,96.997,6.409,51.077,0.059,0.582,0.001,0.041,1000.000,UNID-BLL
4FGL J2114.0+1956,68.855,-19.363,51.591,0.137,-0.113,1.020,0.116,0.703,spp-psr
4FGL J2114.3+5023,91.743,1.147,249.564,0.046,1.048,0.401,3.887,0.738,UNID-PSR
4FGL J2114.8+6000,98.746,7.730,39.812,0.125,0.615,0.630,0.349,0.426,UNID-PSR
4FGL J2114.9-3326,11.401,-43.320,96.938,0.042,-0.041,0.013,0.056,0.359,UNID-BLL
4FGL J2115.1+5449,95.032,4.108,535.227,0.033,0.936,1.184,4.287,2.638,MSP
4FGL J2115.2+5219,93.263,2.352,52.543,0.256,1.272,0.620,3.966,0.327,UNID-PSR
4FGL J2116.2+3701,82.328,-8.376,421.067,0.047,0.193,1.125,2.803,0.698,young
4FGL J2117.1-5307,344.262,-42.977,133.857,0.037,-0.277,0.149,0.046,2.112,UNID-BLL
4FGL J2117.9+3729,82.878,-8.278,231.189,0.038,0.185,0.633,0.696,1.274,UNID-PSR
4FGL J2118.3+4055,85.391,-5.971,36.390,0.049,0.479,0.553,0.031,29.756,UNID-BLL
4FGL J2119.0-3317,11.712,-44.197,57.889,0.077,-0.051,0.839,0.110,1.646,bcu-psr
4FGL J2120.0+5257,94.174,2.304,40.350,0.090,1.099,0.331,0.737,0.423,UNID-PSR
4FGL J2120.3+5227,93.884,1.921,46.397,0.148,1.224,0.945,1.003,0.872,UNID-PSR
4FGL J2120.5-0138,50.400,-33.479,59.140,0.064,-0.355,0.021,0.018,40.464,UNID-BLL
4FGL J2120.5+4331,87.651,-4.540,38.033,0.337,0.590,0.575,0.609,0.350,UNID-PSR
4FGL J2120.8-2329,25.045,-42.611,30.951,0.040,-0.345,-0.100,0.074,0.100,UNID-BLL
4FGL J2121.8-3412,10.518,-44.890,27.383,0.073,-0.160,1.148,0.028,4.809,UNID-BLL
4FGL J2122.3+7653,112.015,18.710,78.599,0.048,0.290,0.213,0.029,1.227,UNID-BLL
4FGL J2122.5+0345,56.050,-30.896,34.730,0.187,-0.298,0.942,0.372,0.280,UNID-FSRQ
4FGL J2122.6+3709,83.296,-9.172,29.399,0.229,0.165,0.522,0.287,0.230,UNID-FSRQ
4FGL J2123.5-8315,309.111,-31.126,54.613,0.054,-0.007,0.041,0.050,0.100,UNID-BLL
4FGL J2123.9+5158,93.932,1.233,41.620,0.102,1.113,0.713,1.985,0.636,spp-psr
4FGL J2124.7-3358,10.925,-45.446,14517.895,0.012,-0.158,1.029,190.823,1.645,MSP
4FGL J2124.9-2433,24.006,-43.835,55.563,0.094,-0.393,0.457,0.022,0.977,UNID-BLL
4FGL J2128.9+3032,79.440,-14.755,27.559,0.146,0.044,0.412,0.174,0.274,UNID-FSRQ
4FGL J2129.1-0240,50.666,-35.840,73.688,0.190,-0.317,0.116,1.188,0.100,UNID-FSRQ
4FGL J2129.5+5431,96.314,2.434,34.240,0.047,0.970,0.019,0.034,0.100,UNID-BLL
4FGL J2129.8-0428,48.924,-36.952,967.372,0.029,-0.391,0.860,2.658,1.426,MSP
4FGL J2129.9+1208,65.056,-27.394,122.127,0.082,-0.171,0.486,0.575,0.317,glc
4FGL J2130.1-8222,309.838,-31.829,26.186,0.089,0.150,0.225,0.027,0.472,UNID-BLL
4FGL J2130.8-6623,326.667,-40.243,858.645,0.030,-0.444,1.053,1.452,1.324,bcu-psr
4FGL J2130.8+2649,77.016,-17.632,36.464,0.129,0.034,0.739,0.074,0.693,UNID-FSRQ
4FGL J2131.4-1124,41.201,-40.597,57.329,0.122,-0.247,0.503,0.123,0.402,UNID-FSRQ
4FGL J2132.3-2005,30.566,-44.119,29.702,0.068,-0.365,0.036,0.010,125.601,UNID-BLL
4FGL J2133.1-6432,328.764,-41.284,635.937,0.035,-0.373,0.988,1.696,1.188,UNID-PSR
4FGL J2134.3-0319,50.880,-37.271,28.450,0.132,-0.366,0.949,0.021,1.373,UNID-BLL
4FGL J2138.9-0408,50.799,-38.738,39.442,0.084,-0.411,0.799,0.022,2.612,UNID-BLL
4FGL J2140.0+4716,92.642,-4.024,3839.679,0.023,0.583,1.257,102.962,0.876,young
4FGL J2141.4+0733,62.926,-32.455,68.334,0.080,-0.285,0.260,0.176,0.222,UNID-FSRQ
4FGL J2142.5-2029,31.147,-46.551,45.189,0.052,-0.390,0.025,0.013,11.471,UNID-BLL
4FGL J2143.4+6608,105.433,9.787,27.951,0.104,0.791,0.238,1.541,0.100,UNID-FSRQ
4FGL J2144.2+7709,113.120,18.000,70.448,0.060,0.342,1.376,0.140,2.526,UNID-PSR
4FGL J2144.8-1600,37.454,-45.431,39.736,0.054,-0.325,0.351,0.012,9.900,UNID-BLL
4FGL J2147.0+5738,100.266,3.001,41.357,0.297,0.980,0.446,0.908,0.299,UNID-FSRQ
4FGL J2147.4-3854,3.733,-50.144,29.712,0.049,-0.377,0.113,0.026,0.181,UNID-BLL
4FGL J2151.2-4034,1.058,-50.722,84.544,0.078,-0.397,0.283,0.030,2.180,UNID-BLL
4FGL J2152.0+4718,94.279,-5.277,111.160,0.073,0.612,0.201,0.968,0.162,UNID-FSRQ
4FGL J2152.5-0607,50.607,-42.692,27.174,0.337,-0.477,-0.048,1.229,0.100,UNID-BLL
4FGL J2153.0-6442,327.168,-43.063,31.332,0.045,-0.356,-0.023,0.005,1000.000,UNID-BLL
4FGL J2156.6+6354,105.095,7.275,41.685,0.064,0.603,0.148,0.350,0.100,UNID-FSRQ
4FGL J2157.8+7142,110.246,13.303,25.955,0.255,0.678,0.557,1.227,0.198,UNID-FSRQ
4FGL J2159.6-4620,351.621,-51.224,275.743,0.027,-0.389,0.064,0.064,21.480,UNID-BLL
4FGL J2200.0-5059,344.648,-49.897,36.205,0.091,-0.369,0.442,0.035,0.638,UNID-BLL
4FGL J2201.0-6928,321.298,-41.062,278.353,0.042,-0.412,0.918,0.300,1.496,UNID-PSR
4FGL J2205.0+0943,69.582,-35.345,33.798,0.121,-0.350,0.952,0.022,1.162,UNID-BLL
4FGL J2205.5+6016,103.696,3.690,41.409,0.087,0.793,0.470,0.202,0.858,MSP
4FGL J2207.1+2222,80.164,-26.561,93.271,0.033,-0.193,0.289,0.063,20.479,UNID-BLL
4FGL J2207.3+2746,83.999,-22.446,33.942,0.079,-0.190,0.412,0.015,3.857,UNID-BLL
4FGL J2208.1+4058,92.680,-12.163,79.747,0.236,0.125,0.896,2.900,0.213,young
4FGL J2210.2+5919,103.654,2.663,62.563,0.093,0.861,0.638,4.969,0.300,UNID-PSR
4FGL J2210.2+1624,76.268,-31.487,56.084,0.048,-0.359,0.134,0.034,1.001,UNID-BLL
4FGL J2211.9-2924,19.601,-55.003,64.416,0.093,-0.581,0.139,0.016,0.642,UNID-BLL
4FGL J2212.4+0708,68.811,-38.472,387.296,0.039,-0.239,1.016,1.428,1.262,UNID-PSR
4FGL J2212.9+7921,115.831,18.756,51.519,0.128,0.236,0.649,0.122,0.414,UNID-FSRQ
4FGL J2214.6+3000,86.860,-21.672,12423.180,0.013,-0.205,0.993,115.228,1.509,MSP
4FGL J2215.6+5135,99.866,-4.166,2925.187,0.021,0.274,0.561,16.221,1.295,MSP
4FGL J2217.0-6727,322.155,-43.443,59.423,0.058,-0.394,0.636,0.017,10.433,UNID-BLL
4FGL J2217.5-2738,22.995,-55.982,40.432,0.057,-0.554,-0.100,0.111,0.100,UNID-BLL
4FGL J2218.5+6822,109.580,9.548,58.891,0.070,0.500,0.283,0.022,6.208,UNID-BLL
4FGL J2218.8+0905,71.961,-38.252,32.664,0.055,-0.329,0.899,0.009,9.058,UNID-BLL
4FGL J2218.8+4736,98.074,-7.751,157.111,0.053,0.128,1.009,0.255,1.504,UNID-PSR
4FGL J2219.4+3229,89.243,-20.254,43.061,0.092,-0.137,0.355,0.016,9.612,UNID-BLL
4FGL J2219.7-6837,320.713,-42.878,331.085,0.033,-0.387,1.074,0.279,2.490,UNID-PSR
4FGL J2220.8+6319,106.961,5.233,352.425,0.050,1.082,0.674,11.883,0.396,UNID-PSR
4FGL J2221.1+6605,108.498,7.528,36.124,0.219,0.684,0.862,2.046,0.234,UNID-PSR
4FGL J2221.6+6349,107.294,5.626,93.538,0.085,1.032,0.739,1.777,0.406,UNID-PSR
4FGL J2221.9+5955,105.208,2.297,28.902,0.122,0.898,0.330,3.825,0.100,UNID-FSRQ
4FGL J2222.1-3907,2.158,-56.780,41.714,0.049,-0.669,-0.018,0.021,0.100,UNID-BLL
4FGL J2222.9+1507,77.986,-34.468,30.704,0.083,-0.371,0.339,0.010,10.109,UNID-BLL
4FGL J2223.0+2137,82.830,-29.457,53.293,0.163,-0.366,0.534,0.036,0.531,UNID-BLL
4FGL J2223.4+5814,104.485,0.880,57.951,0.209,0.940,0.870,7.433,0.231,bcu-psr
4FGL J2223.9+4128,95.424,-13.376,35.472,0.055,-0.008,0.273,0.014,12.599,UNID-BLL
4FGL J2225.8-0804,55.027,-50.671,95.832,0.041,-0.286,0.288,0.050,11.844,UNID-BLL
4FGL J2227.1+6455,108.491,6.106,61.984,0.090,0.789,0.701,1.315,0.310,UNID-PSR
4FGL J2229.2+6421,108.301,5.597,25.508,0.099,0.847,0.139,0.129,0.177,UNID-BLL
4FGL J2230.6+6619,109.540,7.240,47.137,0.096,0.750,0.342,0.140,0.365,UNID-FSRQ
4FGL J2233.3+6530,109.231,6.370,184.814,0.079,0.959,0.760,1.735,0.548,UNID-PSR
4FGL J2234.2-4156,355.987,-58.386,171.244,0.032,-0.675,0.112,0.063,2.451,UNID-BLL
4FGL J2234.7+0943,76.279,-40.454,1353.351,0.023,-0.137,0.792,6.081,1.588,MSP
4FGL J2234.8-2610,26.775,-59.550,33.962,0.080,-0.591,0.153,0.009,1.837,UNID-BLL
4FGL J2236.9+1839,83.810,-33.796,39.182,0.049,-0.371,0.569,0.008,7.886,UNID-BLL
4FGL J2237.2-6726,320.315,-44.876,76.655,0.052,-0.439,0.144,0.014,4.415,UNID-BLL
4FGL J2237.6-5126,339.687,-55.070,130.824,0.146,-0.407,0.606,0.793,0.100,UNID-FSRQ
4FGL J2237.8+2430,87.918,-29.110,35.800,0.045,-0.394,0.659,0.012,19.179,UNID-BLL
4FGL J2238.5+5903,106.568,0.483,8190.250,0.015,0.869,0.585,375.284,0.695,young
4FGL J2240.3-5241,337.548,-54.724,244.050,0.026,-0.412,-0.050,1.756,0.100,UNID-BLL
4FGL J2240.6+5833,106.575,-0.105,385.638,0.041,0.854,0.562,3.767,0.993,young
4FGL J2241.2+4303,99.090,-13.688,78.831,0.097,0.145,1.158,0.210,0.748,UNID-PSR
4FGL J2241.4-8327,307.097,-32.586,185.485,0.041,0.100,0.778,0.257,1.725,UNID-PSR
4FGL J2241.7-5236,337.442,-54.937,8804.134,0.013,-0.422,1.012,60.203,1.697,MSP
4FGL J2245.8-4148,354.939,-60.466,26.229,0.079,-0.647,0.294,0.006,2.419,UNID-BLL
4FGL J2247.5+5812,107.208,-0.845,48.121,0.079,0.710,0.210,0.062,0.841,UNID-BLL
4FGL J2249.4+6222,109.308,2.764,129.575,0.080,0.977,0.559,10.223,0.185,UNID-PSR
4FGL J2250.5+3305,95.610,-23.295,373.412,0.051,-0.098,1.080,1.250,0.878,UNID-PSR
4FGL J2250.6+5809,107.495,-1.064,33.971,0.108,0.723,0.610,0.043,13.164,UNID-BLL
4FGL J2254.4+0108,73.050,-50.208,55.375,0.105,-0.221,0.126,0.400,0.100,UNID-FSRQ
4FGL J2256.5+6212,109.944,2.189,70.645,0.114,1.024,0.429,0.604,0.362,UNID-PSR
4FGL J2256.8-1024,59.246,-58.285,1174.629,0.028,-0.495,0.640,2.991,1.204,MSP
4FGL J2301.8+6235,110.705,2.312,72.812,0.165,1.129,1.072,6.297,0.379,UNID-PSR
4FGL J2302.1-1446,53.367,-61.742,34.867,0.065,-0.559,0.020,0.059,0.100,UNID-BLL
4FGL J2302.2+3721,100.016,-20.602,33.302,0.152,-0.020,0.527,0.357,0.186,UNID-FSRQ
4FGL J2302.4-3545,5.718,-65.311,35.570,0.156,-0.619,0.121,0.980,0.100,UNID-FSRQ
4FGL J2302.7+4443,103.401,-14.000,13092.161,0.011,0.116,0.825,142.693,1.912,MSP
4FGL J2303.9+5554,108.236,-3.833,135.048,0.042,0.432,0.321,0.149,15.557,UNID-BLL
4FGL J2304.7+1647,89.375,-39.029,26.425,0.088,-0.182,-0.100,1.854,0.100,UNID-BLL
4FGL J2306.6+0940,84.680,-45.279,51.097,0.083,-0.336,0.122,0.047,0.139,UNID-BLL
4FGL J2307.8-1655,50.615,-63.988,28.696,0.101,-0.626,0.199,0.111,0.100,UNID-BLL
4FGL J2310.0-0555,69.679,-57.899,801.351,0.031,-0.485,1.060,2.204,1.491,MSP
4FGL J2311.6-4427,345.333,-63.554,53.750,0.091,-0.639,0.194,0.013,2.712,UNID-BLL
4FGL J2312.4+8253,119.528,20.563,35.492,0.079,0.027,0.865,0.096,0.390,UNID-FSRQ
4FGL J2315.9+5955,111.252,-0.782,77.219,0.108,0.949,0.571,3.455,0.405,unk-psr
4FGL J2316.7-3144,14.433,-68.998,32.875,0.114,-0.721,-0.100,0.238,0.100,UNID-BLL
4FGL J2317.7+2839,99.216,-29.874,139.709,0.025,-0.153,-0.032,0.074,0.100,UNID-BLL
4FGL J2317.8+6140,112.023,0.844,91.945,0.074,1.145,0.408,1.175,0.469,UNID-PSR
4FGL J2318.6-3827,356.693,-67.527,132.553,0.065,-0.385,1.026,0.025,3.291,UNID-BLL
4FGL J2318.9+4151,105.025,-17.807,25.454,0.094,-0.081,0.013,0.026,0.100,UNID-BLL
4FGL J2319.0+5102,108.452,-9.227,104.151,0.113,0.201,0.880,0.760,0.281,UNID-FSRQ
4FGL J2320.2+0707,86.876,-49.235,61.851,0.047,-0.191,0.050,0.023,1.877,UNID-BLL
4FGL J2321.4+6145,112.552,0.714,33.155,0.124,0.768,0.094,0.172,0.110,UNID-BLL
4FGL J2321.9-4842,335.605,-62.408,201.276,0.054,-0.511,0.022,0.032,0.100,UNID-BLL
4FGL J2322.3+2248,97.475,-35.616,33.986,0.088,-0.318,0.720,0.014,3.900,UNID-BLL
4FGL J2323.1+2040,96.645,-37.586,64.601,0.058,-0.347,-0.043,0.182,0.100,UNID-BLL
4FGL J2323.9+2519,99.137,-33.493,85.311,0.065,-0.383,0.375,0.036,1.347,UNID-BLL
4FGL J2324.5+7950,119.040,17.643,28.905,0.100,0.058,0.158,0.227,0.100,UNID-BLL
4FGL J2324.6+3115,101.935,-28.041,38.815,0.202,-0.092,0.369,0.606,0.100,UNID-FSRQ
4FGL J2326.9-4130,347.748,-67.467,139.028,0.089,-0.518,0.213,0.327,0.100,UNID-FSRQ
4FGL J2328.0-2557,31.774,-71.321,33.710,0.074,-0.737,0.349,0.006,2.348,UNID-BLL
4FGL J2328.2-4422,341.575,-66.003,52.223,0.046,-0.612,0.029,0.007,20.577,UNID-BLL
4FGL J2328.8+4537,108.148,-14.861,26.717,0.065,0.052,0.673,0.014,2.716,UNID-BLL
4FGL J2331.6+4430,108.256,-16.059,51.640,0.040,-0.115,0.133,0.012,19.112,UNID-BLL
4FGL J2333.1-5527,324.125,-58.360,652.291,0.034,-0.583,0.545,0.570,1.074,MSP
4FGL J2335.4-2345,39.827,-72.526,42.920,0.046,-0.689,0.108,0.012,0.844,UNID-BLL
4FGL J2336.2-0715,77.570,-63.329,25.169,0.127,-0.534,0.722,0.009,1.864,UNID-BLL
4FGL J2336.9-8427,305.030,-32.337,57.841,0.043,-0.003,0.077,0.013,1.230,UNID-BLL
4FGL J2337.7+1449,97.606,-44.386,47.089,0.055,-0.151,0.122,0.023,0.296,UNID-BLL
4FGL J2337.7-2903,21.858,-73.624,65.058,0.062,-0.731,0.111,0.015,0.821,UNID-BLL
4FGL J2338.1+0411,90.573,-54.049,57.937,0.103,-0.278,0.010,0.025,1000.000,UNID-BLL
4FGL J2339.4+3008,104.889,-30.193,69.416,0.060,-0.196,0.158,0.034,4.914,UNID-BLL
4FGL J2339.6-0533,81.341,-62.479,8219.737,0.014,-0.524,0.605,54.636,1.869,MSP
4FGL J2342.4-4739,331.597,-65.428,402.673,0.041,-0.588,0.765,0.296,1.314,UNID-PSR
4FGL J2342.7+3154,106.323,-28.733,45.574,0.185,-0.352,0.061,0.314,0.100,UNID-BLL
4FGL J2343.0-4756,330.964,-65.273,66.034,0.066,-0.608,0.817,0.072,5.067,UNID-BLL
4FGL J2347.0-5720,319.217,-57.710,87.113,0.094,-0.489,0.520,0.008,1.158,UNID-BLL
4FGL J2347.8+6256,115.774,0.953,45.712,0.196,0.827,0.717,2.478,0.223,spp-psr
4FGL J2347.9-5106,325.216,-63.193,494.629,0.055,-0.648,0.117,3.180,0.100,UNID-FSRQ
4FGL J2348.6-2054,53.044,-74.381,46.405,0.108,-0.668,0.602,0.019,1.089,UNID-BLL
4FGL J2350.0+2622,106.219,-34.500,27.310,0.054,-0.384,-0.084,0.032,0.100,UNID-BLL
4FGL J2350.5-3930,344.572,-72.275,38.773,0.099,-0.754,0.461,0.017,0.766,UNID-BLL
4FGL J2350.7+6738,117.203,5.445,63.991,0.115,0.753,0.675,0.753,0.364,UNID-PSR
4FGL J2351.3+3913,110.346,-22.198,38.123,0.144,-0.013,0.215,0.136,0.105,UNID-FSRQ
4FGL J2351.4-2818,24.444,-76.708,35.583,0.136,-0.712,0.085,0.061,0.100,UNID-BLL
4FGL J2353.2+3135,108.686,-29.662,64.730,0.072,-0.354,-0.020,1.125,0.100,UNID-BLL
4FGL J2355.2-5247,321.276,-62.280,70.047,0.069,-0.630,0.733,0.111,0.716,UNID-FSRQ
4FGL J2357.7-1937,62.044,-75.499,38.038,0.068,-0.712,0.291,0.008,1.275,UNID-BLL
4FGL J2357.7+6802,117.927,5.698,48.999,0.138,0.700,0.749,0.640,0.446,UNID-PSR
4FGL J2357.8+6231,116.901,0.277,68.234,0.319,0.607,0.689,1.051,0.490,spp-psr
4FGL J2358.4+6547,117.522,3.463,115.320,0.085,1.046,0.417,1.395,0.409,bcu-psr
4FGL J2358.7+5646,115.717,-5.371,73.092,0.052,0.376,0.903,0.071,2.000,UNID-PSR
4FGL J2359.3+1444,104.436,-46.153,79.069,0.110,-0.446,0.446,0.278,0.204,UNID-FSRQ
4FGL J0025.0-2320,63.660,-82.956,32.787,0.128,-0.740,0.152,0.004,0.870,UNID-BLL
4FGL J0045.8-1324,117.236,-76.221,38.277,0.066,-0.737,0.055,0.005,25.491,UNID-BLL
4FGL J0116.8+6914,125.175,6.479,122.994,0.109,0.517,1.172,1.654,0.374,UNID-PSR
4FGL J0144.3+5959,129.359,-2.240,28.298,0.269,0.510,0.545,0.708,0.278,UNID-FSRQ
4FGL J0152.9-1109,168.065,-68.434,43.468,0.054,-0.714,0.280,0.010,13.903,UNID-BLL
4FGL J0230.3+1713,154.159,-39.613,27.559,0.105,0.252,0.429,0.202,0.362,UNID-FSRQ
4FGL J0233.7-2423,211.920,-66.832,25.713,0.087,-0.564,0.573,0.008,13.122,UNID-BLL
4FGL J0245.0+4755,141.856,-10.738,38.602,0.062,0.144,0.218,0.028,0.507,UNID-BLL
4FGL J0314.4-4805,259.754,-55.236,64.609,0.076,-0.632,0.222,0.014,1.490,UNID-BLL
4FGL J0349.6+4026,155.848,-10.796,60.688,0.077,0.406,0.632,0.267,0.802,UNID-PSR
4FGL J0359.4+5414,148.231,0.890,1379.049,0.027,0.922,0.887,30.664,1.165,young
4FGL J0438.0-7329,286.039,-35.142,207.182,0.024,-0.145,0.143,0.112,35.457,UNID-BLL
4FGL J0444.4+1621,182.336,-18.708,46.570,0.122,0.482,0.307,0.366,0.258,UNID-FSRQ
4FGL J0449.3-2621,226.662,-37.377,50.617,0.159,-0.555,0.307,0.096,0.125,UNID-FSRQ
4FGL J0514.1-2437,226.509,-31.553,40.044,0.096,-0.596,0.109,0.016,0.159,UNID-BLL
4FGL J0527.1+1152,192.342,-12.749,47.054,0.186,0.433,0.473,0.544,0.316,UNID-FSRQ
4FGL J0528.0-4647,252.995,-33.283,63.569,0.063,-0.445,0.043,0.581,0.100,UNID-BLL
4FGL J0534.5+2200,184.560,-5.778,569384.738,0.008,0.402,0.408,173884.677,0.865,young
4FGL J0552.0+2656,182.485,0.334,31.673,0.281,0.787,0.696,3.902,0.333,UNID-PSR
4FGL J0609.1+1544,194.142,-1.925,62.822,0.348,0.709,0.882,3.093,0.304,UNID-PSR
4FGL J0601.4-6057,270.023,-29.453,92.848,0.065,-0.393,0.212,0.039,0.424,UNID-BLL
4FGL J0608.6-2305,229.609,-19.351,51.363,0.084,-0.412,0.675,0.040,1.194,UNID-BLL
4FGL J0610.7+1656,193.320,-1.063,50.387,0.225,0.947,0.847,4.485,0.392,bcu-psr
4FGL J0613.6+1709,193.426,-0.285,36.467,0.161,0.906,0.789,0.511,1.040,bcu-psr
4FGL J0612.2+1909,191.495,0.383,52.525,0.213,0.950,1.077,7.508,0.282,UNID-PSR
4FGL J0631.0+5626,158.697,19.636,86.230,0.056,-0.206,0.331,0.013,2.476,UNID-BLL
4FGL J0631.5+1036,201.235,0.450,1899.674,0.021,0.936,0.784,67.908,1.850,young
4FGL J0633.7+0632,205.090,-0.933,14114.156,0.013,0.628,0.740,970.277,1.211,young
4FGL J0649.6-4017,249.839,-17.462,31.366,0.075,-0.137,-0.092,0.078,0.100,UNID-BLL
4FGL J0651.9-4330,253.247,-17.989,36.504,0.373,-0.182,0.577,0.280,0.160,UNID-FSRQ
4FGL J0659.9-2900,239.981,-11.083,29.363,0.075,-0.110,0.084,0.016,0.758,UNID-BLL
4FGL J0701.3-0327,217.138,0.634,37.937,0.173,0.796,0.223,0.672,0.153,UNID-FSRQ
4FGL J0709.1-1034,224.348,-0.925,75.970,0.091,0.960,0.439,2.313,0.499,UNID-PSR
