name,delta,ts,r95,glat,glon,eflux100,nbb,class1,variability,nickname,pindex,curvature,e0,sin_b,uw_name,category
4FGL J0123.7-4129,3.575558310420742e-05,26.811944919114467,0.08221139485805207,-74.17927425813946,280.2118225842904,4.3018018220526213e-13,1,,7.286651611328125,404P-0860,1.88371837,0.4222324649736209,4452.246093750008,-0.9621194379812819,J0123.7-4129,unid
4FGL J0124.0+3035,0.07088918361963491,92.18353380262852,0.13463306959918075,-31.7391149333135,131.10420457238467,2.8407049174275854e-12,8,,17.2352352142334,03bN-0289,2.20598054,0.17814700896848779,536.0735163487564,-0.5260523640258287,J0123.7+3037,unid
4FGL J0124.8-0625,0.024147168574460143,80.37351553002372,0.06461063077113,-67.8131083721367,145.4814172593255,1.7749274395264729e-12,2,bll,58.68547821044922,P88Y0354,2.23255528,0.0944690995395625,1513.16285309077,-0.925957004600475,J0124.9-0625,bll
4FGL J0125.3-5112,0.0058031342922702745,32.85898101865314,0.12510564981169675,-65.07498334367303,290.2970338034251,8.496556238185778e-13,15,fsrq,6.626488208770752,504N-1551,1.53943167,0.25144918173877207,1102.546226476096,-0.9068600939093504,J0125.2-5112,fsrq
4FGL J0125.3-2548,0.013592531064154803,714.6106532812119,0.02892899150954258,-82.3005378669265,204.9241313377046,5.178399116938883e-12,8,bll,86.81100463867188,P88Y0357,2.10546324,0.1371725396913881,1561.3147427923504,-0.9909844574730253,J0125.3-2548,bll
4FGL J0125.7-0015,0.23761154766316106,67.4405896209646,0.08596730387572407,-61.711946122808556,141.07838819441022,1.9460042710883817e-12,5,fsrq,11.843316078186035,605P-0822,2.4335267,0.09391530051174879,893.678421254863,-0.8805761813713011,J0125.3-0002,fsrq
4FGL J0125.8-6348,0.017544476015564716,45.97321446298156,0.08828458065939968,-52.8830425034102,296.6582574271479,1.32776303356248e-12,1,,10.647394180297852,011P-0228,2.47377766,0.03893627992803683,1033.9999794578396,-0.7974053659573482,J0125.8-6349,unid
4FGL J0125.8+2605,0.007405980270499018,29.981586991460063,0.07162847974085898,-36.13727315524738,132.51350071831124,9.202514254256485e-13,2,bcu,14.01899528503418,03bH-0172,2.15481425,0.15089126153465804,2742.0007831509874,-0.5897218618005937,J0125.8+2605,bcu
4FGL J0125.9-6303,0.029170922822311665,49.185362476622686,0.07155804353782613,-53.607358844431744,296.3763159638306,8.131444993938377e-13,1,,11.505228042602539,P88Y0359,2.07192294,0.1682027550839016,2982.760892299467,-0.804970007103393,J0125.8-6304,unid
4FGL J0126.0-2221,0.021131066196651248,217.73214982484933,0.06487035653746809,-80.81541735664918,183.70596270456383,3.3510562703560444e-12,9,fsrq,150.07376098632812,P88Y0361,2.52879105,0.15629476797670572,952.8747062562818,-0.9871792507464027,J0126.0-2222,fsrq
4FGL J0126.3-6746,0.025729036741445804,48.70759051432833,0.04146919368460297,-49.02528622169704,297.94249258819536,6.619382883635416e-13,1,,12.940694808959961,H8010-1059,1.63035647,0.29000682717724713,10129.933139227463,-0.7549990438195697,J0126.1-6745,unid
4FGL J0126.5-1553,0.08914664553037185,41.92979887756519,0.1230114127065273,-76.17173105555008,160.94540092737603,9.691307907170993e-13,4,bcu,10.698843002319336,504P-1360,2.31178724,0.30200139440395013,1406.762107650069,-0.9710164726069707,J0126.6-1558,bcu
4FGL J0126.8+2412,0.01795614666694883,63.10389727470465,0.11854342269192261,-37.94889225995166,133.1963742927258,2.6901467972399333e-12,5,,45.1265983581543,P88Y0363,2.71224423,0.07029259549433675,617.6009114207625,-0.6149583262081323,J0126.8+2412,unid
4FGL J0127.2-0819,0.024146341494050493,599.0349100594758,0.028651221426745983,-69.40427135147499,148.86778471843775,5.5884224913667e-12,1,bll,17.870256423950195,P88Y0366,2.13402578,0.09694800392072711,1807.11389100466,-0.9360857626325175,J0127.2-0821,bll
4FGL J0127.2+0324,0.012718487346253898,288.56899759953376,0.032841731832472645,-58.265782171269386,140.1112246348736,3.831194408078393e-12,4,bll,110.6291275024414,P88Y0367,1.89439786,0.047807937859112304,2723.6752992681863,-0.8504971388077501,J0127.2+0324,bll
4FGL J0127.3-0148,0.01360388124094209,29.7060835994198,0.07930902914255758,-63.25189856742268,143.1882713649913,1.034199647077287e-12,2,bll,12.317330360412598,03bF-0343,2.23495649,0.08689874971167244,1753.049779753197,-0.8929938574965195,J0127.3-0147,bll
4FGL J0127.4-4813,0.02112794303346608,161.70408417470753,0.03781413875272246,-67.76693188796521,286.97954382229983,2.00537202525966e-12,3,bcu,41.23228454589844,P88Y0368,2.20801677,0.10646035440164958,1337.1458498680363,-0.9256523607787712,J0127.3-4814,bcu
4FGL J0127.9+4857,0.007434463581668077,128.53265322279185,0.06807507465942339,-13.475687371341595,129.07784773778735,3.958461998956699e-12,9,bll,31.717060089111328,P88Y0372,2.54263101,0.0490633921350514,846.4071611054932,-0.23303273185266418,J0127.9+4857,bll
4FGL J0128.1+7542,0.06313225398926205,38.24361214367673,0.15469441089656935,12.947844227422348,125.28619859753083,1.7867861710109321e-12,2,,16.07508659362793,504N-0357,1.47228046,0.3114349191808419,1231.710113628225,0.22406400198319784,J0128.6+7538,unid
4FGL J0128.2-1722,0.009832052761933099,44.81811985716922,0.08038894617751964,-77.0788320089423,165.85691885261517,1.253823298272081e-12,14,bcu,18.774024963378906,03bF-0352,2.39245636,0.12566508552868116,1425.1933892797622,-0.974678647658638,J0128.1-1722,bcu
4FGL J0128.2+4400,0.0238334562987017,31.053509254590608,0.17547099532234733,-18.34787199812816,129.9095573980113,1.6058719577672714e-12,3,bcu,25.0251522064209,605N-0898,2.38071284,0.0893866764807516,950.9855690646364,-0.31478561403628713,J0128.3+4401,bcu
4FGL J0128.3+5710,0.08658604676605695,37.3738527293317,0.23813642769615206,-5.26122941159721,127.90951297436752,3.084566767236581e-12,1,bcu,24.36720085144043,S8008-4769,2.63506296,0.0454550213380811,1212.6117872706334,-0.09169678491709198,J0128.2+5715,bcu
4FGL J0128.4+2614,0.057602590326181875,120.40454916108864,0.1404803776783092,-35.90572725795879,133.11211064971152,3.202324436265631e-12,1,,8.228171348571777,04aN-0076,1.12188806,0.6900973494519902,552.2557902032723,-0.5864533251704035,J0128.1+2614,unid
4FGL J0128.5+4440,0.010252979012818145,61.0304711619392,0.05783794278101817,-17.69075349110062,129.83818710602773,1.533380800694983e-12,4,fsrq,44.16943359375,S8008-3585,2.22478827,0.09341306761014856,2580.636721595634,-0.3038793145284033,J0128.5+4440,fsrq
4FGL J0128.8-4626,0.054119553195998274,34.77451002341695,0.09406839888681705,-69.35591684213242,284.57131764934167,9.594920283513206e-13,2,,12.836057662963867,204P-0206,2.22194592,0.028486362266566534,2045.4349093106691,-0.9357885530611496,J0128.5-4625,unid
4FGL J0129.0+6312,0.14144804601533278,141.4648076989688,0.13670586671174703,0.7704590041871716,127.23132385115008,9.321821835608049e-12,3,bcu,6.495880126953125,S8008-2338,2.77147167,0.1888026450145075,1163.3543830204512,0.013446641122363157,J0129.8+6319,bcu
4FGL J0129.7+3436,0.02206371887633666,143.73926287691577,0.04069353839295486,-27.59123141457928,131.80552228023095,1.908359733871813e-12,2,bll,12.928695678710938,P88Y0381,1.94996164,0.15476691584148106,3479.7078606634027,-0.4631604044908612,J0129.6+3437,bll
4FGL J0129.8+1440,0.08429610183017607,369.6878009022912,0.03856681104767541,-47.08161893484603,136.6341242305522,5.192439209050697e-12,7,fsrq,128.10902404785156,P88Y0380,2.37538976,0.09179471903233427,826.3554182938765,-0.7323244789600071,J0129.8+1445,fsrq
4FGL J0130.4-2129,0.025204170142825343,99.8202178578358,0.06048493664917794,-79.48673370075058,182.5731078578631,2.0531144481302807e-12,3,bcu,15.031381607055664,P88Y0384,2.19180998,-0.02833913671494992,2027.4981889034368,-0.9832126862844883,J0130.4-2129,bcu
4FGL J0131.1+6120,0.007472720230759221,1454.32131114183,0.016341560264505468,-1.163448883008802,127.68492974628425,1.5496837517283427e-11,6,bll,100.07070922851562,P88Y0386,1.78009369,0.07560743733781572,5032.5453960621535,-0.020304618238633165,J0131.2+6120,bll
4FGL J0131.2+5547,0.012038148032861072,152.09955275640823,0.036162487829811095,-6.650132916239477,128.56416511402554,3.084771719678539e-12,1,bcu,9.980391502380371,P88Y0387,1.95148661,0.15478438865403898,3950.4189781866894,-0.11580629210909332,J0131.3+5547,bcu
4FGL J0131.7-5346,0.03597244296774304,146.02472961205058,0.05462553105265525,-62.30555047409212,290.10036913243283,1.313845826292462e-12,6,,6.701284408569336,P88Y0388,2.10310737,0.5424101583489382,1610.28962697837,-0.8854386527304499,J0131.7-5348,unid
4FGL J0132.1-0956,0.168995589429967,195.90231153630884,0.08518261797877871,-70.14613586364923,153.9736646917356,4.410714847581265e-12,6,,37.87360763549805,P88Y0390,2.85715435,0.006145871501928024,403.4481637160383,-0.9405619034956929,J0132.3-0946,unid
4FGL J0132.7-1654,0.002681171605313753,5119.744890282571,0.01793589021900934,-76.02125298650226,168.0988201905347,2.1080581145726783e-11,30,fsrq,319.640380859375,P88Y0391,2.2667005,0.07805782009986384,666.069043544415,-0.9703853967204865,J0132.6-1654,fsrq
4FGL J0132.7-0804,0.012295881820944087,107.32218807720346,0.042434316313092656,-68.59231370216315,152.0232343872235,1.5605434647974573e-12,4,fsrq,12.832776069641113,P88Y0392,1.76092934,0.2213749310758184,3656.147187896534,-0.9310068588246526,J0132.7-0805,fsrq
4FGL J0132.8-4413,0.012519371888407882,210.7797899609432,0.035773454861993646,-70.99056651321291,279.622328714778,2.579023134075702e-12,1,bll,13.217302322387695,P88Y0394,2.06548418,0.033959917066228584,2055.5341289262897,-0.9454649594835054,J0132.8-4412,bll
4FGL J0132.8+4324,0.05325644314352418,112.69578142964748,0.07825125250662401,-18.835534339426225,130.9213482595673,2.070463331220656e-12,2,bcu,19.585084915161133,P88Y0393,2.46913145,0.4385491386893703,1136.501704685326,-0.32285273677522175,J0133.1+4323,bcu
4FGL J0132.9-4259,0.12426592154404023,25.03577327245148,0.11583204442683223,-71.99375579475705,277.2569552544027,4.015112635246979e-13,4,,55.81467819213867,03bN-0333,1.0,0.8582364128011277,3035.737582206726,-0.9510228333755971,J0133.6-4258,unid
4FGL J0133.0+5931,0.02523917573030546,126.1386288581416,0.07092371136297557,-2.9365800159028335,128.17925812388444,6.659527762956169e-12,4,,45.60269546508789,998F-0407,2.52297363,-0.027828326659529168,1628.4801372990569,-0.05123055382449466,J0132.9+5930,unid
4FGL J0133.1-5201,0.015250539455577423,4064.889390645316,0.01909025469636581,-63.917624312930364,288.2587161609507,1.6117364884416918e-11,46,fsrq,1452.8839111328125,P88Y0395,2.33394559,0.09558142664604086,836.0152874472845,-0.8981628595688553,J0133.1-5200,fsrq
4FGL J0133.2-4533,0.015230591774859048,38.307800985174254,0.0543012505642732,-69.76770398359979,281.3894818655407,7.782757933720035e-13,2,bcu,7.797603607177734,P88Y0396,1.92464041,0.004157726384701466,5209.0388530032815,-0.9382982388133091,J0133.2-4534,bcu
4FGL J0133.7-3409,0.018212469649168825,26.860500904091168,0.06502376171852378,-78.5301577869956,253.30456796651183,6.121466956803442e-13,2,,14.365814208984375,504H-0673,1.7073813,-0.03997572801602289,9986.699301075798,-0.9800295067195434,J0133.6-3409,unid
4FGL J0133.7-5527,0.02020492119623196,35.94576607365161,0.07956172065527617,-60.64010252817146,290.63598776951574,9.583765169237557e-13,2,bcu,14.627979278564453,204N-0250,2.14399245,0.04652104685296532,1673.7211275539958,-0.8715571916150489,J0133.8-5527,bcu
4FGL J0134.3-3842,0.0299954181345846,173.54626194696175,0.06530724297432568,-75.32345098274544,267.8770436961757,3.0253699061218712e-12,7,fsrq,75.38859558105469,P88Y0400,2.61591029,0.059912748653589976,575.1832293601788,-0.967371534083094,J0134.4-3843,fsrq
4FGL J0134.5+2637,0.012893350750079273,935.598005556618,0.019439628274984876,-35.24097458485834,134.72899373401435,8.30347015610976e-12,2,bll,19.533910751342773,P88Y0401,1.81187543,0.10016666955710574,3100.7770965535497,-0.5770165428775886,J0134.5+2638,bll
4FGL J0135.0+5338,0.030019893985149797,49.81659173802473,0.10866022574441841,-8.688073369849898,129.47711207552456,2.2463371053490327e-12,1,bcu,11.72258186340332,504P-0998,2.64519255,0.2873028445140813,1100.4176426110646,-0.15105505310745154,J0135.2+5337,bcu
4FGL J0135.3-2728,3.898104173385598e-05,38.6915921549662,0.062781794529731,-80.25042090604173,217.45182932907096,1.4805663371211084e-12,2,bcu,8.232309341430664,504S-1487,2.67673247,-0.0816518690513024,791.1356088501718,-0.9855573031061776,J0135.3-2728,bcu
4FGL J0136.2-4708,0.00669937599375048,31.01029937999556,0.06767870064489451,-68.13359745066833,282.1569834303942,4.874203968467432e-13,4,,10.81407356262207,011F-0320,1.77604733,0.32064608533539096,5611.317548106739,-0.9280548092327637,J0136.2-4708,unid
4FGL J0136.4+6911,1.770763480938362e-05,60.652604275383055,0.3007299020052334,6.667636066202498,126.93023234822081,3.748298729926918e-12,2,,6.820515155792236,504F-0597,2.74333716,0.5055755983818799,743.0926439166523,0.1161097189206105,J0136.4+6911,unid
4FGL J0136.5+3906,0.004313056010464792,11370.708841340384,0.009822640786322358,-22.9348343945598,132.42388330588983,4.898112890494943e-11,5,bll,59.87485885620117,P88Y0404,1.61615346,0.11031247339877148,3957.778593795906,-0.38968393577366217,J0136.5+3906,bll
4FGL J0136.6+3130,2.6202780165743156e-05,25.96857429097872,0.08284136453249485,-30.38535088513686,134.10515924920276,7.468193561793224e-13,4,,35.662235260009766,204H-0062,1.75875941,-0.046429546752246864,9763.44407974954,-0.505813224154091,J0136.6+3130,unid
4FGL J0136.8+2032,0.011091522113166032,66.1177543195663,0.14420393941304646,-41.08079651459263,137.08883713154555,2.9399884965420448e-12,1,bcu,17.109699249267578,204S-0131,3.0,-0.09726533746666766,280.91142328299384,-0.6571226415185685,J0136.8+2032,bcu
4FGL J0137.0+4751,0.002085188023091388,7069.592936891597,0.013859804245240592,-14.311559509448795,130.79660997857815,3.0547557108534315e-11,40,fsrq,2130.610595703125,P88Y0405,2.25895555,0.09694514865205006,829.7796508015261,-0.24719450807167187,J0137.0+4751,fsrq
4FGL J0137.3-3239,0.027759444057918855,30.07563923113048,0.12682326593391471,-78.62322229414482,244.8604686716759,6.709680431512187e-13,1,,13.752325057983398,504F-1879,2.2794229,0.5129492532914615,1324.3764423717284,-0.9803512057094375,J0137.3-3240,unid
4FGL J0137.5+0847,5.6676444512687906e-05,46.2175434231176,0.14844446278402879,-52.37549155536154,141.80323745446236,2.1666674134181517e-12,15,bcu,11.336726188659668,214S-0292,2.77465654,0.11005182209848918,382.0053277332963,-0.7920285794225461,J0137.5+0847,bcu
4FGL J0137.6-2430,0.0035314404849315154,1659.0925712056342,0.03199957945018533,-79.28967739051575,201.38252220786296,1.1012292942828124e-11,25,fsrq,605.7924194335938,P88Y0407,2.58895005,0.07332684606820017,470.0662357181311,-0.9825793302450211,J0137.6-2430,fsrq
4FGL J0137.9+5814,0.009459612438771425,1404.7099825460464,0.018688985996066172,-4.078230471064806,129.03704153217777,1.4509417223788843e-11,3,bll,66.34927368164062,P88Y0409,1.4133807,0.03224441243112608,1000.0,-0.0711184615989352,J0137.9+5814,bll
4FGL J0138.0+2247,0.0007230400485361545,273.6519377279328,0.02334541918393525,-38.82272006070732,136.7527190561186,3.761853866186092e-12,4,bll,35.495018005371094,P88Y0410,1.88913626,0.05612603013742112,3288.5727449157057,-0.626912800663427,J0138.0+2247,bll
4FGL J0138.5+3931,4.9301825472066374e-05,81.6105662942864,0.09167686437490184,-22.44960040731599,132.73796951984707,2.838957830319891e-12,5,,76.5473403930664,211S-0559,2.5886555,0.17122060989909205,707.0703000401337,-0.3818706041017453,J0138.5+3931,unid
4FGL J0138.5-4613,0.010060821578912828,287.8181783037726,0.04558056041444233,-68.75264370476299,280.00904481792,3.692579384069208e-12,3,bll,21.665348052978516,P88Y0411,2.24052172,0.010466921765561743,1265.71306710532,-0.9320245916719662,J0138.5-4613,bll
4FGL J0138.6+2923,0.011062674133689885,56.82081244082656,0.0935977153498251,-32.355749308622805,135.11583741892363,1.6442527759708317e-12,4,bcu,98.61731719970703,03bP-0243,2.43319707,0.21501482502246372,978.3271271438553,-0.5351745436755888,J0138.6+2923,bcu
4FGL J0138.6+6821,0.024687216346746216,71.7214014083147,0.04048008408523831,5.866989121348056,127.26305299956596,4.156877164860742e-12,1,unk,2.958889961242676,S8008-1779,2.52668386,0.04549870394054967,2185.268293841878,0.10221942320074345,J0138.4+6820,other
4FGL J0139.0+2601,0.009435987654819409,109.72073446959256,0.053060862891781795,-35.612671109216,136.1104950934962,4.073855005289742e-12,2,bll,25.907421112060547,P88Y0412,2.7998431,-0.06357793791822441,561.5709630026967,-0.5823027752480626,J0139.0+2602,bll
4FGL J0139.2-1705,0.037321492468531725,41.05397677462315,0.05176459237446036,-75.10049050886005,173.24251764682415,1.321682250392544e-12,11,,13.372562408447266,011H-0212,2.24463571,-0.08779937370857471,2360.116759870404,-0.9663782805983745,J0139.2-1707,unid
4FGL J0139.5-2228,0.027365684908087745,200.61668854008892,0.05356102068782113,-78.15483000913022,192.41962953990276,1.610223993913503e-12,2,,12.757890701293945,P88Y0413,1.92197972,0.5121228722755222,1915.3863084429497,-0.9787058670428769,J0139.4-2228,unid
4FGL J0140.3+7054,0.011009210565908728,79.88026626035571,0.032821563290629505,8.423406179443642,126.94045492226245,1.3624476108379782e-12,3,,10.827808380126953,P88Y0416,1.78261072,0.3863004096946121,9806.208133253294,0.14648714884649414,J0140.2+7054,unid
4FGL J0140.4+5114,0.0257126340776217,56.474956318037584,0.11478876236660082,-10.873496932287974,130.6839936123971,1.7069598906429232e-12,1,,7.265141010284424,605N-0854,1.0,0.9183464169272071,879.2935397219844,-0.18864120226490932,J0140.3+5115,unid
4FGL J0140.5-4730,0.005889946284017262,39.37122735497542,0.1020748499787887,-67.46737402904675,280.90238968084293,9.82559705020706e-13,1,,20.748403549194336,P88Y0417,2.40726664,0.1892122512677341,1265.665892595425,-0.9236614710763689,J0140.5-4730,unid
4FGL J0140.6-0758,0.03461423638492124,69.22897983319126,0.06130592574487615,-67.58666443043998,156.6099751315415,1.6276879401954786e-12,3,bll,18.315048217773438,P88Y0418,1.97036714,0.008131854348508716,3378.006229133207,-0.924457314594372,J0140.7-0759,bll
4FGL J0140.6+8736,0.018249819080517416,51.236580131575465,0.058672096709745915,24.801772412116325,123.48024128542383,1.4906073594125029e-12,4,bcu,37.566524505615234,P88Y0415,2.06556501,0.06811427963585581,3540.464392532722,0.41948016382173947,J0139.7+8737,bcu
4FGL J0141.4-0928,0.00316232847138157,8263.579472442332,0.013416305767697171,-68.77221847067972,159.06189944879995,3.194196466267433e-11,15,bll,1005.2588500976562,P88Y0419,2.06129466,0.05970598416777939,991.1152231909851,-0.9321483474070777,J0141.4-0929,bll
4FGL J0142.5+6650,0.04810879026678465,83.39305518753827,0.13188942392648587,4.500794570297588,127.9599383848095,5.1045502210060895e-12,1,,10.708565711975098,504N-0560,1.4568854,0.3746384372461331,1035.993086716625,0.07847292083812306,J0142.8+6652,unid
