name,log_nbb,pindex,curvature,log_e0,abs_sin_b,log_eflux,category,ts,r95,glat,uw_name,ra,dec
4FGL J1735.4-2944,0.477121,2.341918,0.366645,3.536425,0.024452,-11.273887,bll,66.402559,0.095438,1.401149,J1735.5-2947,263.894400,-29.792268
4FGL J1736.3-2929,0.000000,2.806827,0.242488,3.166930,0.025012,-10.683351,fsrq,176.729098,0.081856,1.433235,J1736.3-2927,264.097797,-29.456252
4FGL J1736.6-1954,0.000000,1.740124,0.309870,3.237878,0.112651,-11.394525,psr-like,52.672648,0.086549,6.468183,J1736.6-1956,264.164320,-19.941127
4FGL J1737.1-2901,0.000000,2.653020,0.218637,3.317154,0.026592,-10.950564,fsrq,90.252501,0.090476,1.523762,J1737.3-2858,264.330617,-28.968492
4FGL J1737.2-2808,0.000000,2.384160,0.259122,3.542776,0.035676,-11.252190,bll,67.658893,0.146778,2.044516,J1736.9-2806,264.244573,-28.116372
4FGL J1737.2-2421,0.301030,1.970044,-0.003249,4.069993,0.069420,-11.414283,bll,46.653913,0.068191,3.980677,J1737.2-2424,264.307886,-24.408370
4FGL J1737.3-5300,0.477121,2.563768,-0.086976,3.188744,0.193960,-11.486334,fsrq,35.842863,0.046081,-11.183989,J1737.3-5259,264.335103,-52.995698
4FGL J1737.3-3332,0.000000,2.825095,0.390194,3.257900,0.015859,-10.839639,X,147.344631,0.073417,-0.908716,J1737.2-3331,264.311881,-33.527434
4FGL J1737.5-4306,0.000000,2.947797,0.013200,2.931311,0.106219,-11.091556,fsrq,55.200244,0.168415,-6.097412,J1737.5-4310,264.376734,-43.172780
4FGL J1737.6-2350,0.000000,2.506109,0.333820,3.272488,0.073964,-11.286548,X,77.188157,0.106986,4.241726,J1737.3-2353,264.332291,-23.883460
4FGL J1738.1-2453,0.477121,2.914390,0.134145,3.036650,0.061962,-10.639684,fsrq,196.783115,0.086487,3.552450,J1738.1-2451,264.549491,-24.863218
4FGL J1738.6-3627,0.000000,2.382859,0.700860,3.347157,0.047808,-11.535759,X,48.414493,0.140348,-2.740232,J1738.7-3627,264.688284,-36.466397
4FGL J1738.8-3241,0.000000,2.451875,0.748727,3.201436,0.012727,-11.058845,X,101.134691,0.090051,-0.729205,J1738.6-3242,264.673929,-32.713402
4FGL J1739.1-1059,0.000000,2.366603,0.665530,3.065968,0.183719,-11.425296,X,89.198608,0.073356,10.586436,J1739.2-1059,264.814160,-10.988683
4FGL J1739.1-3446,0.000000,2.520044,0.499667,3.327819,0.033306,-11.347694,X,58.282982,0.132599,-1.908652,J1739.1-3446,264.793397,-34.768238
4FGL J1739.2-2717,0.301030,2.475770,0.474926,3.669959,0.036494,-11.499450,bll,44.883188,0.074793,2.091399,J1739.0-2717,264.772414,-27.289339
4FGL J1739.2-2732,0.000000,2.542100,0.164362,3.451144,0.033259,-10.953465,bll,125.555601,0.068628,1.905979,J1739.3-2732,264.844700,-27.535712
4FGL J1739.3-2531,0.000000,2.584083,0.256249,3.365205,0.052264,-10.912208,bll,234.038734,0.045896,2.995858,J1739.2-2531,264.811172,-25.532903
4FGL J1739.5-2929,0.000000,2.424369,0.471017,3.290071,0.016210,-11.067237,X,81.461658,0.141372,0.928793,J1738.9-2932,264.725020,-29.537361
4FGL J1739.7-2836,0.000000,2.475600,0.570352,3.543339,0.022696,-11.193198,X,98.099864,0.079820,1.300500,J1739.5-2836,264.892946,-28.606277
4FGL J1740.1-1928,0.000000,2.383538,0.156784,3.357937,0.104178,-11.238722,bll,92.047635,0.064193,5.979786,J1740.1-1932,265.034314,-19.546498
4FGL J1740.4-2850,0.000000,2.620624,0.273619,3.430664,0.017187,-10.840782,bll,139.310483,0.050427,0.984791,J1740.5-2852,265.128794,-28.870807
4FGL J1740.5-2554,0.000000,2.633300,0.475373,3.244742,0.043451,-11.082428,X,132.404039,0.108220,2.490323,J1740.6-2558,265.165320,-25.976412
4FGL J1740.6-3430,0.000000,2.556946,0.222566,3.360449,0.035051,-10.998878,bll,151.676616,0.085087,-2.008678,J1740.8-3424,265.206138,-34.414013
4FGL J1740.7-6750,0.000000,2.647069,0.233269,2.764623,0.320812,-11.431839,fsrq,121.550799,0.101724,-18.712039,J1740.8-6752,265.212329,-67.877801
4FGL J1740.7-2640,0.000000,2.554523,0.416299,3.407218,0.037468,-11.050162,X,180.240202,0.063682,2.147268,J1740.6-2638,265.150872,-26.645530
4FGL J1741.1-1617,0.000000,2.351475,0.310806,3.353889,0.130044,-11.501413,bll,68.972878,0.070283,7.472153,J1741.1-1617,265.278581,-16.299302
4FGL J1741.1-3328,0.000000,2.493216,0.668238,3.561632,0.028362,-11.381899,X,70.309790,0.065720,-1.625254,J1741.4-3329,265.351843,-33.494640
4FGL J1741.3-3357,0.000000,2.523946,0.351506,3.419044,0.032958,-11.426271,X,36.698129,0.098984,-1.888708,J1741.5-3356,265.386916,-33.946684
4FGL J1741.6-2730,0.000000,2.768677,0.285783,3.280210,0.026632,-10.874282,fsrq,124.494094,0.076565,1.526068,J1741.4-2730,265.369003,-27.508586
4FGL J1742.2-1229,0.000000,2.475250,0.034119,3.316358,0.160419,-11.453177,bll,26.896247,0.149817,9.231240,J1742.0-1230,265.503577,-12.509526
4FGL J1742.8-2246,0.000000,2.417881,0.350645,3.253126,0.064636,-11.096051,X,190.700170,0.069634,3.705947,J1743.1-2244,265.791568,-22.741629
4FGL J1743.0-3201,0.477121,2.785774,0.146354,3.238134,0.017604,-10.684569,fsrq,101.472784,0.086093,-1.008677,J1742.8-3151,265.701685,-31.850130
4FGL J1743.1-3049,0.000000,2.388729,0.298298,3.557056,0.009143,-11.123683,bll,50.556463,0.081549,-0.523883,J1742.9-3051,265.748206,-30.863987
4FGL J1743.2-1404,0.602060,2.950998,-0.039424,2.884930,0.142606,-11.043790,fsrq,56.144890,0.103351,8.198701,J1743.1-1404,265.784159,-14.073017
4FGL J1743.4-3123,0.301030,2.398418,0.394772,3.596037,0.015257,-11.253334,bll,51.991417,0.067786,-0.874214,J1743.3-3123,265.847713,-31.392877
4FGL J1743.4-3406,0.000000,2.458796,0.560156,3.268868,0.039506,-11.416181,X,45.831446,0.116474,-2.264126,J1743.4-3402,265.850368,-34.039080
4FGL J1743.4-2406,0.000000,2.562217,0.349577,3.300790,0.051039,-11.181896,X,107.773549,0.109071,2.925597,J1743.4-2408,265.855341,-24.138498
4FGL J1743.5-2616,0.301030,2.223904,0.114408,3.820892,0.031003,-11.523691,bll,26.369958,0.060079,1.776625,J1743.5-2616,265.898122,-26.269532
4FGL J1743.6-3341,0.000000,2.203600,0.162716,3.751567,0.037475,-11.398536,bll,53.078504,0.053818,-2.147640,J1743.7-3342,265.936008,-33.701004
4FGL J1743.7-4321,0.000000,2.546067,0.318168,3.068208,0.126103,-11.073750,fsrq,309.758437,0.048991,-7.244451,J1744.0-4324,266.024788,-43.408708
4FGL J1743.8-3143,0.000000,2.245944,0.037410,3.858842,0.019978,-11.163160,bll,43.794737,0.051601,-1.144706,J1743.9-3143,265.980536,-31.724928
4FGL J1743.9-3539,0.000000,2.351163,0.445531,3.432885,0.057198,-11.472027,X,67.887404,0.088046,-3.279008,J1743.7-3551,265.939616,-35.860021
4FGL J1744.0-2504,0.000000,2.529071,0.239534,3.413676,0.040898,-11.232491,bll,66.858224,0.070979,2.343941,J1743.8-2505,265.966693,-25.085408
4FGL J1744.0-1311,0.000000,2.200854,0.318936,3.326218,0.147117,-11.184424,bll,279.058213,0.036760,8.459861,J1744.0-1310,266.016097,-13.180130
4FGL J1744.7-1557,0.000000,2.354407,0.239619,3.289515,0.120035,-11.156518,bll,213.166740,0.043754,6.894149,J1744.8-1556,266.205271,-15.939572
4FGL J1744.9-3322,0.000000,2.523971,0.525815,3.544106,0.038751,-11.360038,X,76.718053,0.083923,-2.220842,J1745.0-3324,266.251303,-33.412150
4FGL J1744.9-2153,0.477121,2.398057,0.167804,3.387472,0.066218,-11.206571,bll,92.977779,0.091931,3.796801,J1744.9-2154,266.225927,-21.908820
4FGL J1745.3-3502,0.000000,2.251796,0.126459,3.800525,0.054539,-11.469013,bll,49.023621,0.080724,-3.126422,J1745.4-3500,266.353916,-35.013581
4FGL J1745.5-2249,0.000000,2.568741,0.209075,3.368399,0.056743,-11.287781,bll,57.505506,0.081810,3.252857,J1745.3-2247,266.330863,-22.796584
4FGL J1745.6-3626,0.477121,2.323014,0.241619,3.476794,0.067721,-11.232802,bll,144.332196,0.063744,-3.883080,J1745.6-3623,266.411820,-36.395229
4FGL J1745.6-3145,0.000000,2.640052,0.408116,3.416684,0.025816,-11.053418,X,108.765518,0.072497,-1.479298,J1745.5-3147,266.395605,-31.789296
4FGL J1745.7-3254,0.000000,2.400428,-0.007308,3.792054,0.036626,-11.111371,bll,34.803436,0.071174,-2.098999,J1745.7-3254,266.444674,-32.912450
4FGL J1746.0-2349,0.000000,2.649934,0.180956,3.258660,0.044879,-11.107282,fsrq,70.529479,0.128600,2.572256,J1746.0-2349,266.522052,-23.818678
4FGL J1746.1-2541,0.000000,2.572912,0.347130,3.398964,0.026638,-11.155042,X,79.499356,0.078250,1.526448,J1746.4-2541,266.617494,-25.691242
4FGL J1746.4-3541,0.000000,2.835092,0.539039,3.107785,0.064935,-11.083916,X,162.942435,0.109386,-3.723135,J1746.6-3545,266.661360,-35.751882
4FGL J1746.5-2019,0.477121,2.587027,0.233489,3.303995,0.075424,-11.082392,fsrq,135.333309,0.100817,4.325579,J1746.3-2018,266.597764,-20.313263
4FGL J1747.0-3505,0.000000,2.626539,0.256382,3.214244,0.059811,-10.845962,fsrq,377.167861,0.052014,-3.428986,J1746.9-3505,266.726985,-35.093317
4FGL J1747.6+0324,0.000000,2.106535,0.273160,3.304597,0.271522,-11.311683,bll,237.361411,0.040113,15.754838,J1747.5+0325,266.895168,3.416746
4FGL J1747.7-2141,0.000000,2.385786,0.118187,3.492941,0.057983,-11.360140,bll,44.023210,0.091558,3.324050,J1747.8-2141,266.961939,-21.691725
4FGL J1747.8-0316,0.602060,1.981905,0.339017,3.827180,0.217518,-11.823626,bll,46.414308,0.036184,12.563273,J1747.7-0316,266.949597,-3.275294
4FGL J1747.8-3006,0.000000,2.547326,0.530231,3.690526,0.017666,-11.178397,X,53.602620,0.089353,-1.012233,J1747.9-3004,266.976092,-30.068063
4FGL J1747.8-1827,0.000000,2.122217,0.322718,2.880372,0.085748,-11.045821,fsrq,60.620592,0.225871,4.919011,J1747.9-1831,266.994494,-18.532751
4FGL J1747.9-3224,0.477121,2.615345,0.259704,3.370946,0.038882,-11.024347,fsrq,85.953929,0.084992,-2.228327,J1747.8-3225,266.974346,-32.425609
4FGL J1748.2-1942,0.000000,2.262099,0.077606,3.644864,0.074797,-11.335606,bll,58.541096,0.098297,4.289565,J1748.0-1943,267.022773,-19.717078
4FGL J1748.3-2906,0.000000,2.424367,0.665127,3.538403,0.010399,-10.946901,X,141.677200,0.042337,-0.595853,J1748.3-2905,267.092516,-29.093870
4FGL J1748.4+1601,0.000000,1.288164,0.264504,3.287051,0.357517,-11.845847,psr-like,47.872681,0.102148,20.947785,J1748.5+1600,267.140611,16.008909
4FGL J1748.4+7059,0.778151,1.147840,0.620181,3.155777,0.509931,-12.117336,psr-like,27.834428,0.133053,30.659241,J1748.3+7100,267.079372,71.004941
4FGL J1748.5-1648,0.000000,3.000000,0.349683,2.824715,0.098812,-11.025814,fsrq,78.418625,0.185819,5.670791,J1748.5-1648,267.148049,-16.812422
4FGL J1748.8-3915,0.602060,2.096067,0.742406,3.268364,0.102222,-11.345592,X,199.567867,0.042104,-5.867159,J1748.7-3914,267.181220,-39.246046
4FGL J1749.0-2119,0.000000,2.783961,0.430910,3.223587,0.057385,-11.303847,X,53.485813,0.248366,3.289725,J1749.1-2115,267.280861,-21.262712
4FGL J1749.6-3143,0.000000,2.362109,0.399892,3.420060,0.038292,-11.205748,X,89.668681,0.071516,-2.194504,J1749.7-3143,267.427806,-31.719140
4FGL J1749.8-0303,0.602060,2.590386,0.199699,2.981569,0.211567,-10.843026,fsrq,447.895412,0.042857,12.214183,J1749.9-0301,267.481824,-3.030946
4FGL J1750.2-3846,0.602060,2.730807,0.091573,3.082004,0.102641,-10.987500,fsrq,126.411595,0.088417,-5.891276,J1750.2-3846,267.568390,-38.781597
4FGL J1750.4-1721,0.000000,2.390325,0.434350,3.375210,0.087810,-11.557713,X,48.445994,0.089126,5.037655,J1750.2-1722,267.570201,-17.374605
4FGL J1750.6-1906,0.000000,2.337200,0.391468,3.306751,0.071320,-11.364027,X,87.878422,0.079746,4.089828,J1750.6-1905,267.660277,-19.095668
4FGL J1750.8-4405,0.000000,2.406701,0.147327,3.222896,0.150542,-11.448367,bll,74.782579,0.059840,-8.658309,J1750.7-4408,267.694400,-44.148233
4FGL J1750.8-1246,0.000000,1.687572,0.317011,3.158689,0.123854,-11.474135,psr-like,36.696344,0.122132,7.114593,J1751.2-1250,267.817701,-12.841147
4FGL J1750.9-3301,0.602060,2.434586,0.490089,3.509508,0.052729,-11.549211,X,43.730762,0.127886,-3.022543,J1750.4-3304,267.616269,-33.070268
4FGL J1751.1+0109,0.477121,2.177280,0.235211,2.903967,0.240337,-11.370650,fsrq,44.667201,0.222919,13.906440,J1751.2+0110,267.814231,1.176336
4FGL J1751.6-3002,0.000000,2.843679,0.146619,3.197759,0.029548,-10.867478,fsrq,60.809145,0.151921,-1.693201,J1751.6-3002,267.908352,-30.045642
4FGL J1752.0+3606,0.602060,1.717874,0.348460,3.822728,0.452956,-11.839269,bll,112.359574,0.044429,26.933516,J1752.0+3607,268.018219,36.124553
4FGL J1752.2-1731,0.301030,2.128862,0.466008,3.740481,0.079643,-11.878250,bll,25.448856,0.069065,4.568071,J1752.2-1731,268.052573,-17.518221
4FGL J1752.3-2914,0.000000,2.813350,0.151735,3.297215,0.027320,-10.655234,fsrq,195.496867,0.065943,-1.565516,J1752.9-2919,268.229000,-29.323474
4FGL J1752.3-3139,0.000000,2.677232,0.232306,3.291789,0.046249,-11.008134,fsrq,114.956234,0.104192,-2.650791,J1752.7-3132,268.179186,-31.534695
4FGL J1752.4-0758,0.602060,2.165089,0.268391,2.873831,0.160497,-11.202017,fsrq,43.658129,0.163146,9.235748,J1752.6-0756,268.166759,-7.949887
4FGL J1752.7-3810,0.301030,1.448858,0.430022,3.296305,0.104319,-11.392410,psr-like,97.944823,0.092865,-5.987941,J1752.6-3810,268.159004,-38.179258
4FGL J1752.7-3040,0.000000,2.596813,0.406981,3.348010,0.039972,-11.199022,X,93.213842,0.099283,-2.290853,J1753.0-3041,268.273425,-30.687660
4FGL J1752.8-4449,0.000000,2.413484,0.330362,3.440786,0.161763,-11.337206,bll,220.852412,0.035951,-9.309270,J1752.8-4449,268.209269,-44.821556
4FGL J1753.8-2538,0.000000,2.209980,0.299419,3.413600,0.002062,-10.323585,bll,1579.408387,0.018135,0.118163,J1753.8-2538,268.470114,-25.642150
4FGL J1753.9+2443,0.477121,2.046521,0.175160,3.380873,0.391041,-11.607059,bll,146.126216,0.051625,23.019320,J1754.0+2444,268.520989,24.746383
4FGL J1754.1-4333,0.000000,1.766784,0.774122,4.101586,0.154840,-11.903670,X,55.855809,0.034263,-8.907523,J1754.2-4333,268.552559,-43.558647
4FGL J1754.3-4443,0.000000,2.624846,0.500829,3.284176,0.164957,-11.396634,X,159.442588,0.053347,-9.494718,J1754.3-4443,268.583804,-44.725410
4FGL J1754.3-2915,0.000000,2.612344,0.710539,3.498136,0.032129,-11.466762,X,50.715736,0.088740,-1.841163,J1754.5-2915,268.638100,-29.260247
4FGL J1754.3-3236,0.477121,1.105968,0.477839,3.318230,0.057886,-11.300593,psr-like,66.509157,0.107104,-3.318495,J1753.8-3227,268.450585,-32.462221
4FGL J1754.6-2933,0.000000,2.765516,0.595272,3.362456,0.034632,-11.003023,X,241.267655,0.053947,-1.984669,J1754.5-2933,268.634074,-29.550478
4FGL J1754.8-3200,0.000000,2.362953,0.530889,3.465240,0.056241,-11.413543,X,87.327125,0.084160,-3.224085,J1754.6-3158,268.654419,-31.979207
4FGL J1755.0+0010,0.000000,2.514560,-0.000811,3.271687,0.218378,-11.458611,bll,31.049791,0.128513,12.613767,J1755.0+0010,268.750410,0.179394
4FGL J1755.3-3937,0.477121,2.386484,0.499443,3.255569,0.125058,-11.610154,X,61.705240,0.098164,-7.184115,J1755.5-3934,268.897960,-39.582823
4FGL J1755.5-3734,0.301030,2.025852,0.311828,3.852797,0.107572,-11.855907,bll,29.655336,0.067326,-6.175387,J1755.4-3734,268.867578,-37.582002
4FGL J1755.7-3259,0.000000,2.294888,0.324066,3.572299,0.068542,-11.588131,bll,40.304037,0.096560,-3.930248,J1755.7-3259,268.925364,-32.992501
4FGL J1755.9-4009,0.477121,2.406868,0.316858,3.330408,0.131175,-11.614108,bll,56.802452,0.074684,-7.537481,J1755.8-4013,268.953033,-40.227146
4FGL J1755.9+0953,0.000000,1.666688,0.741428,3.944044,0.288371,-12.088752,X,35.044305,0.054537,16.760478,J1755.9+0952,268.988883,9.871501
4FGL J1756.3+0236,0.000000,2.718919,0.162424,2.940798,0.233163,-11.375866,fsrq,55.679630,0.116465,13.483362,J1756.2+0239,269.061331,2.655614
4FGL J1757.1-3554,0.000000,2.424124,0.811390,3.308697,0.098238,-11.496619,X,114.769214,0.066896,-5.637737,J1757.1-3554,269.289240,-35.902157
4FGL J1757.1-2848,0.000000,2.414654,0.357069,3.408224,0.038936,-11.331266,X,75.419209,0.089787,-2.231411,J1757.6-2851,269.419949,-28.860594
4FGL J1757.4-3125,0.000000,2.420028,0.304452,3.414682,0.060435,-11.186300,bll,149.791803,0.062377,-3.464761,J1757.4-3125,269.363242,-31.417392
4FGL J1757.8-1802,0.000000,2.801907,0.009163,3.057754,0.054391,-10.941499,fsrq,52.196706,0.118161,3.117891,J1757.8-1805,269.466125,-18.088154
4FGL J1758.0-2953,0.000000,2.442604,0.778939,3.399174,0.049277,-11.451368,X,78.728901,0.087242,-2.824482,J1758.1-2952,269.530068,-29.882660
4FGL J1758.0-0725,0.602060,2.300773,0.304576,2.873990,0.144736,-11.006358,fsrq,71.364714,0.187869,8.321968,J1758.0-0725,269.520954,-7.417893
4FGL J1758.5-3219,0.301030,2.567531,0.448361,3.309876,0.070378,-11.419161,X,55.884213,0.177063,-4.035720,J1758.0-3220,269.509347,-32.348951
4FGL J1758.7-4109,0.602060,2.205510,0.164798,3.226526,0.147599,-11.114628,bll,407.057670,0.029216,-8.487819,J1758.8-4108,269.712638,-41.146545
4FGL J1758.8-1654,0.000000,1.077824,0.587995,3.297305,0.061077,-11.420859,psr-like,60.685109,0.106850,3.501610,J1758.8-1654,269.707020,-16.915364
4FGL J1759.0-0107,0.000000,2.931753,0.385309,2.892906,0.194014,-11.473133,fsrq,25.741846,0.267428,11.187128,J1759.0-0057,269.759142,-0.965001
4FGL J1759.0-3922,1.113943,1.521244,0.524753,2.995711,0.133550,-11.429168,psr-like,53.551269,0.133045,-7.674789,J1759.0-3922,269.773272,-39.380379
4FGL J1759.2-0243,0.000000,2.890768,0.657971,2.815252,0.178241,-11.198240,X,76.600407,0.143587,10.267309,J1759.4-0242,269.871457,-2.709842
4FGL J1759.4-3103,0.000000,2.592687,0.257845,3.234252,0.063812,-11.130758,fsrq,105.630160,0.089151,-3.658638,J1759.4-3103,269.868371,-31.052863
4FGL J1800.1-2417,0.301030,2.111087,0.099837,4.038896,0.007301,-11.236903,bll,32.949588,0.083357,-0.418333,J1800.1-2416,270.032044,-24.270310
4FGL J1800.1-0323,0.301030,1.154667,0.379383,3.394287,0.169651,-11.658036,psr-like,28.487667,0.082883,9.767509,J1800.2-0325,270.059041,-3.417390
4FGL J1800.2-2952,0.000000,2.671751,0.311447,3.247437,0.055488,-11.188521,fsrq,85.901429,0.104928,-3.180866,J1800.0-2952,270.012554,-29.868995
4FGL J1800.2-2403,0.000000,2.265147,0.080450,4.006114,0.006165,-10.878686,bll,74.316712,0.052331,-0.353256,J1800.3-2403,270.087758,-24.050492
4FGL J1800.3-5237,0.477121,1.990469,0.878191,3.613462,0.243185,-12.171978,X,27.004032,0.077699,-14.074607,J1800.4-5237,270.122034,-52.617082
4FGL J1800.5-2910,0.301030,1.834542,0.239387,3.259344,0.051736,-11.080823,bll,102.596640,0.087623,-2.965575,J1800.6-2911,270.171222,-29.190816
4FGL J1800.9-2407,0.477121,2.414033,0.076901,3.786257,0.009058,-10.610422,bll,178.959222,0.039880,-0.518992,J1800.9-2408,270.237027,-24.146089
4FGL J1801.0-3402,0.000000,2.481044,0.265041,3.249607,0.094817,-11.371830,bll,77.758959,0.082658,-5.440794,J1801.0-3404,270.273256,-34.072383
4FGL J1801.0-2802,0.000000,1.000000,0.497879,3.337098,0.043694,-11.297381,psr-like,89.656745,0.082534,-2.504307,J1801.3-2801,270.326550,-28.016844
4FGL J1801.1-3740,0.698970,2.912875,0.268284,2.896669,0.126366,-11.069710,fsrq,160.209144,0.093967,-7.259649,J1801.5-3739,270.387618,-37.651411
4FGL J1801.3+0554,0.000000,1.502516,0.391612,3.116936,0.238882,-11.668065,psr-like,46.272135,0.097935,13.820579,J1801.3+0554,270.336950,5.908238
4FGL J1801.4-4307,0.000000,1.313228,0.346852,3.166012,0.171071,-11.628577,psr-like,49.962008,0.106684,-9.850079,J1801.4-4307,270.351200,-43.130934
4FGL J1801.6-2326,0.000000,2.464785,0.368753,3.723178,0.005227,-10.537340,bll,371.035225,0.028674,-0.299473,J1801.6-2325,270.407258,-23.429489
4FGL J1801.8-2358,1.000000,2.233559,-0.003765,3.925951,0.010188,-10.608576,bll,135.384125,0.045584,-0.583712,J1801.6-2359,270.413599,-23.993910
4FGL J1802.1-2652,0.000000,2.617820,0.566874,3.195344,0.037023,-11.155715,X,104.050812,0.087157,-2.121728,J1802.2-2651,270.574044,-26.853751
4FGL J1802.4+3634,0.000000,2.304163,0.684989,3.302679,0.423310,-12.140340,X,45.838743,0.089883,25.043753,J1802.4+3634,270.613000,36.573727
4FGL J1802.4-3041,0.000000,2.061913,0.433951,3.519213,0.070324,-11.112734,X,388.852518,0.036904,-4.032609,J1802.4-3042,270.600963,-30.700799
4FGL J1803.1-2724,0.477121,2.605966,0.202404,3.234107,0.042904,-10.923090,fsrq,170.361261,0.071372,-2.458987,J1802.7-2720,270.697783,-27.344183
4FGL J1803.5-1639,0.000000,2.714494,0.016564,3.262606,0.044797,-10.996148,fsrq,40.252198,0.158329,2.567565,J1803.8-1642,270.951428,-16.707831
4FGL J1803.7-3207,0.000000,1.359615,0.331687,3.137421,0.086231,-11.161002,psr-like,140.728659,0.086151,-4.946831,J1803.5-3207,270.898929,-32.119508
4FGL J1804.4-0852,0.000000,2.456840,0.165108,3.285327,0.108457,-11.013773,bll,196.474068,0.039015,6.226366,J1804.5-0852,271.125822,-8.877106
4FGL J1804.9-1745,0.000000,2.278774,0.471528,3.391990,0.032013,-11.453060,X,43.337246,0.103948,1.834519,J1804.7-1747,271.195345,-17.789953
4FGL J1804.9-3001,0.000000,2.490763,0.450564,3.172013,0.073054,-11.333587,X,85.018342,0.162448,-4.189442,J1805.2-2955,271.315068,-29.918464
4FGL J1805.1-3049,0.000000,2.828037,0.067554,3.086767,0.080561,-10.916157,fsrq,97.335750,0.117423,-4.620834,J1805.2-3049,271.300531,-30.830655
4FGL J1805.1-3618,0.000000,2.391399,0.579242,3.288874,0.126127,-11.233898,X,387.271252,0.033877,-7.245825,J1805.1-3618,271.288511,-36.305901
4FGL J1805.3-2734,0.000000,2.752786,0.492676,3.432932,0.053259,-11.512156,X,46.239619,0.133636,-3.052948,J1805.1-2736,271.299640,-27.606361
4FGL J1805.7+3401,0.477121,2.443483,0.271690,3.014574,0.401595,-11.415369,fsrq,278.901744,0.054091,23.677939,J1805.6+3402,271.414316,34.041867
4FGL J1805.9-1549,0.698970,3.000000,-0.000855,2.898575,0.044475,-10.677973,fsrq,78.206211,0.163939,2.549048,J1805.9-1549,271.491806,-15.819163
4FGL J1806.1-3344,0.000000,2.776673,0.001783,3.125415,0.108981,-11.032554,fsrq,93.347360,0.090537,-6.256588,J1806.5-3343,271.625080,-33.728189
4FGL J1806.9-2824,0.477121,2.793957,0.049183,3.167444,0.066248,-10.819833,fsrq,150.823229,0.061205,-3.798484,J1806.9-2826,271.740654,-28.440827
4FGL J1808.1-1234,0.000000,2.728252,0.327704,3.132605,0.064920,-11.156243,fsrq,58.780576,0.157885,3.722232,J1807.8-1234,271.963976,-12.574242
4FGL J1808.2-3005,0.000000,2.179731,0.152127,3.247745,0.084333,-11.121690,bll,107.877196,0.113906,-4.837648,J1808.3-3003,272.080245,-30.058832
4FGL J1808.4-3358,0.000000,2.521888,0.589065,3.153421,0.117260,-11.043623,X,540.628224,0.035223,-6.734010,J1808.4-3359,272.104176,-33.996125
